File 			 Kernel 			 Threads 			 Time(s)
1080p/Bird1080.jpg		3				960				0.3584
1080p/Bird1080.jpg		5				48				1.2231
1080p/Bird1080.jpg		5				96				1.0246
1080p/Bird1080.jpg		5				192				0.7312
1080p/Bird1080.jpg		5				384				0.5859
1080p/Bird1080.jpg		5				576				0.4984
1080p/Bird1080.jpg		5				768				0.5270
1080p/Bird1080.jpg		5				960				0.5256
1080p/Bird1080.jpg		7				48				2.0203
1080p/Bird1080.jpg		7				96				1.6494
1080p/Bird1080.jpg		7				192				1.1161
1080p/Bird1080.jpg		7				384				0.8806
1080p/Bird1080.jpg		7				576				0.7241
1080p/Bird1080.jpg		7				768				0.7744
1080p/Bird1080.jpg		7				960				0.7739
1080p/Bird1080.jpg		9				48				3.0714
1080p/Bird1080.jpg		9				96				2.5031
1080p/Bird1080.jpg		9				192				1.6280
1080p/Bird1080.jpg		9				384				1.2807
1080p/Bird1080.jpg		9				576				1.0262
1080p/Bird1080.jpg		9				768				1.1118
1080p/Bird1080.jpg		9				960				1.1207
1080p/Bird1080.jpg		11				48				4.3787
1080p/Bird1080.jpg		11				96				3.5819
1080p/Bird1080.jpg		11				192				2.2743
1080p/Bird1080.jpg		11				384				1.7746
1080p/Bird1080.jpg		11				576				1.3991
1080p/Bird1080.jpg		11				768				1.5268
1080p/Bird1080.jpg		11				960				1.5299
1080p/Bird1080.jpg		13				48				5.9953
1080p/Bird1080.jpg		13				96				4.8340
1080p/Bird1080.jpg		13				192				3.0373
1080p/Bird1080.jpg		13				384				2.3603
1080p/Bird1080.jpg		13				576				1.8462
1080p/Bird1080.jpg		13				768				2.0340
1080p/Bird1080.jpg		13				960				2.0278
1080p/Bird1080.jpg		15				48				7.9438
1080p/Bird1080.jpg		15				96				6.2700
1080p/Bird1080.jpg		15				192				3.9187
1080p/Bird1080.jpg		15				384				3.0519
1080p/Bird1080.jpg		15				576				2.3708
1080p/Bird1080.jpg		15				768				2.6216
1080p/Bird1080.jpg		15				960				2.6140
1080p/Breakingbad1080.jpg		3				48				0.6741
1080p/Breakingbad1080.jpg		3				96				0.5909
1080p/Breakingbad1080.jpg		3				192				0.4615
1080p/Breakingbad1080.jpg		3				384				0.3904
1080p/Breakingbad1080.jpg		3				576				0.3558
1080p/Breakingbad1080.jpg		3				768				0.3652
1080p/Breakingbad1080.jpg		3				960				0.3627
1080p/Breakingbad1080.jpg		5				48				1.2280
1080p/Breakingbad1080.jpg		5				96				1.0272
1080p/Breakingbad1080.jpg		5				192				0.7369
1080p/Breakingbad1080.jpg		5				384				0.5880
1080p/Breakingbad1080.jpg		5				576				0.5064
1080p/Breakingbad1080.jpg		5				768				0.5358
1080p/Breakingbad1080.jpg		5				960				0.5325
1080p/Breakingbad1080.jpg		7				48				2.0268
1080p/Breakingbad1080.jpg		7				96				1.6577
1080p/Breakingbad1080.jpg		7				192				1.1244
1080p/Breakingbad1080.jpg		7				384				0.8882
1080p/Breakingbad1080.jpg		7				576				0.7325
1080p/Breakingbad1080.jpg		7				768				0.7965
1080p/Breakingbad1080.jpg		7				960				0.7841
1080p/Breakingbad1080.jpg		9				48				3.0810
1080p/Breakingbad1080.jpg		9				96				2.5089
1080p/Breakingbad1080.jpg		9				192				1.6375
1080p/Breakingbad1080.jpg		9				384				1.2854
1080p/Breakingbad1080.jpg		9				576				1.0303
1080p/Breakingbad1080.jpg		9				768				1.1180
1080p/Breakingbad1080.jpg		9				960				1.1200
1080p/Breakingbad1080.jpg		11				48				4.3840
1080p/Breakingbad1080.jpg		11				96				3.5856
1080p/Breakingbad1080.jpg		11				192				2.2826
1080p/Breakingbad1080.jpg		11				384				1.7771
1080p/Breakingbad1080.jpg		11				576				1.4047
1080p/Breakingbad1080.jpg		11				768				1.5364
1080p/Breakingbad1080.jpg		11				960				1.5359
1080p/Breakingbad1080.jpg		13				48				6.0036
1080p/Breakingbad1080.jpg		13				96				4.8451
1080p/Breakingbad1080.jpg		13				192				3.0742
1080p/Breakingbad1080.jpg		13				384				2.3737
1080p/Breakingbad1080.jpg		13				576				1.8567
1080p/Breakingbad1080.jpg		13				768				2.0416
1080p/Breakingbad1080.jpg		13				960				2.0352
1080p/Breakingbad1080.jpg		15				48				7.9496
1080p/Breakingbad1080.jpg		15				96				6.2969
1080p/Breakingbad1080.jpg		15				192				3.9241
1080p/Breakingbad1080.jpg		15				384				3.0597
1080p/Breakingbad1080.jpg		15				576				2.3810
1080p/Breakingbad1080.jpg		15				768				2.6570
1080p/Breakingbad1080.jpg		15				960				2.6189
1080p/Fiction1080.jpg		3				48				0.6780
1080p/Fiction1080.jpg		3				96				0.5910
1080p/Fiction1080.jpg		3				192				0.4680
1080p/Fiction1080.jpg		3				384				0.3961
1080p/Fiction1080.jpg		3				576				0.3575
1080p/Fiction1080.jpg		3				768				0.3643
1080p/Fiction1080.jpg		3				960				0.3670
1080p/Fiction1080.jpg		5				48				1.2285
1080p/Fiction1080.jpg		5				96				1.0248
1080p/Fiction1080.jpg		5				192				0.7315
1080p/Fiction1080.jpg		5				384				0.5893
1080p/Fiction1080.jpg		5				576				0.5057
1080p/Fiction1080.jpg		5				768				0.5326
1080p/Fiction1080.jpg		5				960				0.5325
1080p/Fiction1080.jpg		7				48				2.0285
1080p/Fiction1080.jpg		7				96				1.6615
1080p/Fiction1080.jpg		7				192				1.1284
1080p/Fiction1080.jpg		7				384				0.8859
1080p/Fiction1080.jpg		7				576				0.7321
1080p/Fiction1080.jpg		7				768				0.7828
1080p/Fiction1080.jpg		7				960				0.7814
1080p/Fiction1080.jpg		9				48				3.0775
1080p/Fiction1080.jpg		9				96				2.5095
1080p/Fiction1080.jpg		9				192				1.6368
1080p/Fiction1080.jpg		9				384				1.2821
1080p/Fiction1080.jpg		9				576				1.0310
1080p/Fiction1080.jpg		9				768				1.1173
1080p/Fiction1080.jpg		9				960				1.1148
1080p/Fiction1080.jpg		11				48				4.3812
1080p/Fiction1080.jpg		11				96				3.5863
1080p/Fiction1080.jpg		11				192				2.2843
1080p/Fiction1080.jpg		11				384				1.7824
1080p/Fiction1080.jpg		11				576				1.4199
1080p/Fiction1080.jpg		11				768				1.5393
1080p/Fiction1080.jpg		11				960				1.5400
1080p/Fiction1080.jpg		13				48				6.0067
1080p/Fiction1080.jpg		13				96				4.8468
1080p/Fiction1080.jpg		13				192				3.0486
1080p/Fiction1080.jpg		13				384				2.3883
1080p/Fiction1080.jpg		13				576				1.8558
1080p/Fiction1080.jpg		13				768				2.0390
1080p/Fiction1080.jpg		13				960				2.0355
1080p/Fiction1080.jpg		15				48				7.9627
1080p/Fiction1080.jpg		15				96				6.2774
1080p/Fiction1080.jpg		15				192				3.9231
1080p/Fiction1080.jpg		15				384				3.0588
1080p/Fiction1080.jpg		15				576				2.3813
1080p/Fiction1080.jpg		15				768				2.6303
1080p/Fiction1080.jpg		15				960				2.6219
1080p/GNR.jpg		3				48				0.6732
1080p/GNR.jpg		3				96				0.5901
1080p/GNR.jpg		3				192				0.4721
1080p/GNR.jpg		3				384				0.3952
1080p/GNR.jpg		3				576				0.3545
1080p/GNR.jpg		3				768				0.3633
1080p/GNR.jpg		3				960				0.3625
1080p/GNR.jpg		5				48				1.2270
1080p/GNR.jpg		5				96				1.0273
1080p/GNR.jpg		5				192				0.7287
1080p/GNR.jpg		5				384				0.5878
1080p/GNR.jpg		5				576				0.5037
1080p/GNR.jpg		5				768				0.5306
1080p/GNR.jpg		5				960				0.5294
1080p/GNR.jpg		7				48				2.0266
1080p/GNR.jpg		7				96				1.6780
1080p/GNR.jpg		7				192				1.1292
1080p/GNR.jpg		7				384				0.8898
1080p/GNR.jpg		7				576				0.7318
1080p/GNR.jpg		7				768				0.8018
1080p/GNR.jpg		7				960				0.7992
1080p/GNR.jpg		9				48				3.0813
1080p/GNR.jpg		9				96				2.5218
1080p/GNR.jpg		9				192				1.6357
1080p/GNR.jpg		9				384				1.2856
1080p/GNR.jpg		9				576				1.0428
1080p/GNR.jpg		9				768				1.1195
1080p/GNR.jpg		9				960				1.1292
1080p/GNR.jpg		11				48				4.3911
1080p/GNR.jpg		11				96				3.5848
1080p/GNR.jpg		11				192				2.2820
1080p/GNR.jpg		11				384				1.7787
1080p/GNR.jpg		11				576				1.4153
1080p/GNR.jpg		11				768				1.5322
1080p/GNR.jpg		11				960				1.5320
1080p/GNR.jpg		13				48				6.0021
1080p/GNR.jpg		13				96				4.8429
1080p/GNR.jpg		13				192				3.0437
1080p/GNR.jpg		13				384				2.3715
1080p/GNR.jpg		13				576				1.8753
1080p/GNR.jpg		13				768				2.0393
1080p/GNR.jpg		13				960				2.0356
1080p/GNR.jpg		15				48				7.9496
1080p/GNR.jpg		15				96				6.2934
1080p/GNR.jpg		15				192				3.9233
1080p/GNR.jpg		15				384				3.0599
1080p/GNR.jpg		15				576				2.3788
1080p/GNR.jpg		15				768				2.6273
1080p/GNR.jpg		15				960				2.6518
1080p/Man1080.jpg		3				48				0.6692
1080p/Man1080.jpg		3				96				0.5871
1080p/Man1080.jpg		3				192				0.4562
1080p/Man1080.jpg		3				384				0.3854
1080p/Man1080.jpg		3				576				0.3488
1080p/Man1080.jpg		3				768				0.3581
1080p/Man1080.jpg		3				960				0.3745
1080p/Man1080.jpg		5				48				1.2229
1080p/Man1080.jpg		5				96				1.0176
1080p/Man1080.jpg		5				192				0.7255
1080p/Man1080.jpg		5				384				0.6021
1080p/Man1080.jpg		5				576				0.5022
1080p/Man1080.jpg		5				768				0.5293
1080p/Man1080.jpg		5				960				0.5428
1080p/Man1080.jpg		7				48				2.0228
1080p/Man1080.jpg		7				96				1.6546
1080p/Man1080.jpg		7				192				1.1182
1080p/Man1080.jpg		7				384				0.9023
1080p/Man1080.jpg		7				576				0.7281
1080p/Man1080.jpg		7				768				0.7766
1080p/Man1080.jpg		7				960				0.7993
1080p/Man1080.jpg		9				48				3.0920
1080p/Man1080.jpg		9				96				2.5053
1080p/Man1080.jpg		9				192				1.6298
1080p/Man1080.jpg		9				384				1.2750
1080p/Man1080.jpg		9				576				1.0193
1080p/Man1080.jpg		9				768				1.1086
1080p/Man1080.jpg		9				960				1.1126
1080p/Man1080.jpg		11				48				4.3966
1080p/Man1080.jpg		11				96				3.5786
1080p/Man1080.jpg		11				192				2.2761
1080p/Man1080.jpg		11				384				1.7726
1080p/Man1080.jpg		11				576				1.3953
1080p/Man1080.jpg		11				768				1.5322
1080p/Man1080.jpg		11				960				1.5324
1080p/Man1080.jpg		13				48				5.9958
1080p/Man1080.jpg		13				96				4.8599
1080p/Man1080.jpg		13				192				3.0492
1080p/Man1080.jpg		13				384				2.3780
1080p/Man1080.jpg		13				576				1.8463
1080p/Man1080.jpg		13				768				2.0347
1080p/Man1080.jpg		13				960				2.0426
1080p/Man1080.jpg		15				48				7.9547
1080p/Man1080.jpg		15				96				6.2767
1080p/Man1080.jpg		15				192				3.9155
1080p/Man1080.jpg		15				384				3.0537
1080p/Man1080.jpg		15				576				2.3781
1080p/Man1080.jpg		15				768				2.6253
1080p/Man1080.jpg		15				960				2.6144
1080p/Playboy.jpg		3				48				0.6789
1080p/Playboy.jpg		3				96				0.5889
1080p/Playboy.jpg		3				192				0.4611
1080p/Playboy.jpg		3				384				0.4055
1080p/Playboy.jpg		3				576				0.3469
1080p/Playboy.jpg		3				768				0.3554
1080p/Playboy.jpg		3				960				0.3611
1080p/Playboy.jpg		5				48				1.2277
1080p/Playboy.jpg		5				96				1.0363
1080p/Playboy.jpg		5				192				0.7376
1080p/Playboy.jpg		5				384				0.5917
1080p/Playboy.jpg		5				576				0.5076
1080p/Playboy.jpg		5				768				0.5314
1080p/Playboy.jpg		5				960				0.5631
1080p/Playboy.jpg		7				48				2.0240
1080p/Playboy.jpg		7				96				1.6645
1080p/Playboy.jpg		7				192				1.1257
1080p/Playboy.jpg		7				384				0.8926
1080p/Playboy.jpg		7				576				0.7235
1080p/Playboy.jpg		7				768				0.7792
1080p/Playboy.jpg		7				960				0.7760
1080p/Playboy.jpg		9				48				3.0713
1080p/Playboy.jpg		9				96				2.5151
1080p/Playboy.jpg		9				192				1.6258
1080p/Playboy.jpg		9				384				1.2898
1080p/Playboy.jpg		9				576				1.0399
1080p/Playboy.jpg		9				768				1.1308
1080p/Playboy.jpg		9				960				1.1109
1080p/Playboy.jpg		11				48				4.3765
1080p/Playboy.jpg		11				96				3.6083
1080p/Playboy.jpg		11				192				2.2793
1080p/Playboy.jpg		11				384				1.7709
1080p/Playboy.jpg		11				576				1.4005
1080p/Playboy.jpg		11				768				1.5385
1080p/Playboy.jpg		11				960				1.5278
1080p/Playboy.jpg		13				48				5.9997
1080p/Playboy.jpg		13				96				4.8439
1080p/Playboy.jpg		13				192				3.0464
1080p/Playboy.jpg		13				384				2.3665
1080p/Playboy.jpg		13				576				1.8471
1080p/Playboy.jpg		13				768				2.0342
1080p/Playboy.jpg		13				960				2.0304
1080p/Playboy.jpg		15				48				7.9637
1080p/Playboy.jpg		15				96				6.2807
1080p/Playboy.jpg		15				192				3.9188
1080p/Playboy.jpg		15				384				3.0609
1080p/Playboy.jpg		15				576				2.3733
1080p/Playboy.jpg		15				768				2.6468
1080p/Playboy.jpg		15				960				2.6241
1080p/Pulp1080.jpg		3				48				0.6768
1080p/Pulp1080.jpg		3				96				0.5930
1080p/Pulp1080.jpg		3				192				0.4758
1080p/Pulp1080.jpg		3				384				0.3942
1080p/Pulp1080.jpg		3				576				0.3695
1080p/Pulp1080.jpg		3				768				0.3650
1080p/Pulp1080.jpg		3				960				0.3946
1080p/Pulp1080.jpg		5				48				1.2463
1080p/Pulp1080.jpg		5				96				1.0237
1080p/Pulp1080.jpg		5				192				0.7300
1080p/Pulp1080.jpg		5				384				0.5974
1080p/Pulp1080.jpg		5				576				0.5171
1080p/Pulp1080.jpg		5				768				0.5334
1080p/Pulp1080.jpg		5				960				0.5628
1080p/Pulp1080.jpg		7				48				2.0291
1080p/Pulp1080.jpg		7				96				1.6567
1080p/Pulp1080.jpg		7				192				1.1200
1080p/Pulp1080.jpg		7				384				0.8877
1080p/Pulp1080.jpg		7				576				0.7288
1080p/Pulp1080.jpg		7				768				0.7807
1080p/Pulp1080.jpg		7				960				0.7901
1080p/Pulp1080.jpg		9				48				3.0754
1080p/Pulp1080.jpg		9				96				2.5057
1080p/Pulp1080.jpg		9				192				1.6328
1080p/Pulp1080.jpg		9				384				1.2798
1080p/Pulp1080.jpg		9				576				1.0279
1080p/Pulp1080.jpg		9				768				1.1135
1080p/Pulp1080.jpg		9				960				1.1148
1080p/Pulp1080.jpg		11				48				4.3813
1080p/Pulp1080.jpg		11				96				3.5844
1080p/Pulp1080.jpg		11				192				2.2761
1080p/Pulp1080.jpg		11				384				1.7761
1080p/Pulp1080.jpg		11				576				1.4045
1080p/Pulp1080.jpg		11				768				1.5323
1080p/Pulp1080.jpg		11				960				1.5357
1080p/Pulp1080.jpg		13				48				6.0041
1080p/Pulp1080.jpg		13				96				4.8515
1080p/Pulp1080.jpg		13				192				3.0597
1080p/Pulp1080.jpg		13				384				2.3649
1080p/Pulp1080.jpg		13				576				1.8525
1080p/Pulp1080.jpg		13				768				2.0404
1080p/Pulp1080.jpg		13				960				2.0568
1080p/Pulp1080.jpg		15				48				7.9570
1080p/Pulp1080.jpg		15				96				6.2756
1080p/Pulp1080.jpg		15				192				3.9204
1080p/Pulp1080.jpg		15				384				3.0754
1080p/Pulp1080.jpg		15				576				2.3764
1080p/Pulp1080.jpg		15				768				2.6267
1080p/Pulp1080.jpg		15				960				2.6422
1080p/RevengeOfTheSith.jpg		3				48				0.6784
1080p/RevengeOfTheSith.jpg		3				96				0.5926
1080p/RevengeOfTheSith.jpg		3				192				0.4666
1080p/RevengeOfTheSith.jpg		3				384				0.4194
1080p/RevengeOfTheSith.jpg		3				576				0.3787
1080p/RevengeOfTheSith.jpg		3				768				0.3953
1080p/RevengeOfTheSith.jpg		3				960				0.3677
1080p/RevengeOfTheSith.jpg		5				48				1.2470
1080p/RevengeOfTheSith.jpg		5				96				1.0334
1080p/RevengeOfTheSith.jpg		5				192				0.7345
1080p/RevengeOfTheSith.jpg		5				384				0.6050
1080p/RevengeOfTheSith.jpg		5				576				0.5107
1080p/RevengeOfTheSith.jpg		5				768				0.5365
1080p/RevengeOfTheSith.jpg		5				960				0.5615
1080p/RevengeOfTheSith.jpg		7				48				2.0431
1080p/RevengeOfTheSith.jpg		7				96				1.6834
1080p/RevengeOfTheSith.jpg		7				192				1.1222
1080p/RevengeOfTheSith.jpg		7				384				0.8855
1080p/RevengeOfTheSith.jpg		7				576				0.7299
1080p/RevengeOfTheSith.jpg		7				768				0.7809
1080p/RevengeOfTheSith.jpg		7				960				0.7821
1080p/RevengeOfTheSith.jpg		9				48				3.0755
1080p/RevengeOfTheSith.jpg		9				96				2.5068
1080p/RevengeOfTheSith.jpg		9				192				1.6458
1080p/RevengeOfTheSith.jpg		9				384				1.2878
1080p/RevengeOfTheSith.jpg		9				576				1.0292
1080p/RevengeOfTheSith.jpg		9				768				1.1164
1080p/RevengeOfTheSith.jpg		9				960				1.1172
1080p/RevengeOfTheSith.jpg		11				48				4.3814
1080p/RevengeOfTheSith.jpg		11				96				3.5830
1080p/RevengeOfTheSith.jpg		11				192				2.2821
1080p/RevengeOfTheSith.jpg		11				384				1.7726
1080p/RevengeOfTheSith.jpg		11				576				1.4028
1080p/RevengeOfTheSith.jpg		11				768				1.5361
1080p/RevengeOfTheSith.jpg		11				960				1.5331
1080p/RevengeOfTheSith.jpg		13				48				6.0025
1080p/RevengeOfTheSith.jpg		13				96				4.8424
1080p/RevengeOfTheSith.jpg		13				192				3.0454
1080p/RevengeOfTheSith.jpg		13				384				2.3679
1080p/RevengeOfTheSith.jpg		13				576				1.8523
1080p/RevengeOfTheSith.jpg		13				768				2.0371
1080p/RevengeOfTheSith.jpg		13				960				2.0343
1080p/RevengeOfTheSith.jpg		15				48				7.9522
1080p/RevengeOfTheSith.jpg		15				96				6.2799
1080p/RevengeOfTheSith.jpg		15				192				3.9251
1080p/RevengeOfTheSith.jpg		15				384				3.0610
1080p/RevengeOfTheSith.jpg		15				576				2.3787
1080p/RevengeOfTheSith.jpg		15				768				2.6277
1080p/RevengeOfTheSith.jpg		15				960				2.6493
1080p/rhcp.jpg		3				48				0.6907
1080p/rhcp.jpg		3				96				0.5862
1080p/rhcp.jpg		3				192				0.4606
1080p/rhcp.jpg		3				384				0.3983
1080p/rhcp.jpg		3				576				0.3580
1080p/rhcp.jpg		3				768				0.3644
1080p/rhcp.jpg		3				960				0.3641
1080p/rhcp.jpg		5				48				1.2251
1080p/rhcp.jpg		5				96				1.0267
1080p/rhcp.jpg		5				192				0.7286
1080p/rhcp.jpg		5				384				0.6071
1080p/rhcp.jpg		5				576				0.5359
1080p/rhcp.jpg		5				768				0.5318
1080p/rhcp.jpg		5				960				0.5305
1080p/rhcp.jpg		7				48				2.0264
1080p/rhcp.jpg		7				96				1.6534
1080p/rhcp.jpg		7				192				1.1253
1080p/rhcp.jpg		7				384				0.8933
1080p/rhcp.jpg		7				576				0.7263
1080p/rhcp.jpg		7				768				0.7874
1080p/rhcp.jpg		7				960				0.7801
1080p/rhcp.jpg		9				48				3.0784
1080p/rhcp.jpg		9				96				2.5120
1080p/rhcp.jpg		9				192				1.6357
1080p/rhcp.jpg		9				384				1.2837
1080p/rhcp.jpg		9				576				1.0266
1080p/rhcp.jpg		9				768				1.1135
1080p/rhcp.jpg		9				960				1.1393
1080p/rhcp.jpg		11				48				4.3816
1080p/rhcp.jpg		11				96				3.5820
1080p/rhcp.jpg		11				192				2.2786
1080p/rhcp.jpg		11				384				1.7898
1080p/rhcp.jpg		11				576				1.3998
1080p/rhcp.jpg		11				768				1.5333
1080p/rhcp.jpg		11				960				1.5360
1080p/rhcp.jpg		13				48				6.0050
1080p/rhcp.jpg		13				96				4.8394
1080p/rhcp.jpg		13				192				3.0421
1080p/rhcp.jpg		13				384				2.3627
1080p/rhcp.jpg		13				576				1.8464
1080p/rhcp.jpg		13				768				2.0314
1080p/rhcp.jpg		13				960				2.0291
1080p/rhcp.jpg		15				48				7.9461
1080p/rhcp.jpg		15				96				6.2926
1080p/rhcp.jpg		15				192				3.9171
1080p/rhcp.jpg		15				384				3.0564
1080p/rhcp.jpg		15				576				2.3745
1080p/rhcp.jpg		15				768				2.6218
1080p/rhcp.jpg		15				960				2.6149
1080p/Shining.jpg		3				48				0.6688
1080p/Shining.jpg		3				96				0.5861
1080p/Shining.jpg		3				192				0.4601
1080p/Shining.jpg		3				384				0.3853
1080p/Shining.jpg		3				576				0.3513
1080p/Shining.jpg		3				768				0.3579
1080p/Shining.jpg		3				960				0.3589
1080p/Shining.jpg		5				48				1.2212
1080p/Shining.jpg		5				96				1.0200
1080p/Shining.jpg		5				192				0.7298
1080p/Shining.jpg		5				384				0.5860
1080p/Shining.jpg		5				576				0.5018
1080p/Shining.jpg		5				768				0.5266
1080p/Shining.jpg		5				960				0.5276
1080p/Shining.jpg		7				48				2.0251
1080p/Shining.jpg		7				96				1.6561
1080p/Shining.jpg		7				192				1.1165
1080p/Shining.jpg		7				384				0.8792
1080p/Shining.jpg		7				576				0.7231
1080p/Shining.jpg		7				768				0.7757
1080p/Shining.jpg		7				960				0.7807
1080p/Shining.jpg		9				48				3.0731
1080p/Shining.jpg		9				96				2.5020
1080p/Shining.jpg		9				192				1.6320
1080p/Shining.jpg		9				384				1.2758
1080p/Shining.jpg		9				576				1.0205
1080p/Shining.jpg		9				768				1.1098
1080p/Shining.jpg		9				960				1.1095
1080p/Shining.jpg		11				48				4.3762
1080p/Shining.jpg		11				96				3.5808
1080p/Shining.jpg		11				192				2.2739
1080p/Shining.jpg		11				384				1.7691
1080p/Shining.jpg		11				576				1.3951
1080p/Shining.jpg		11				768				1.5273
1080p/Shining.jpg		11				960				1.5253
1080p/Shining.jpg		13				48				5.9963
1080p/Shining.jpg		13				96				4.8360
1080p/Shining.jpg		13				192				3.0387
1080p/Shining.jpg		13				384				2.3609
1080p/Shining.jpg		13				576				1.8468
1080p/Shining.jpg		13				768				2.0306
1080p/Shining.jpg		13				960				2.0272
1080p/Shining.jpg		15				48				7.9426
1080p/Shining.jpg		15				96				6.2715
1080p/Shining.jpg		15				192				3.9160
1080p/Shining.jpg		15				384				3.0521
1080p/Shining.jpg		15				576				2.3704
1080p/Shining.jpg		15				768				2.6205
1080p/Shining.jpg		15				960				2.6137
1080p/snatch.jpg		3				48				0.6843
1080p/snatch.jpg		3				96				0.6005
1080p/snatch.jpg		3				192				0.4724
1080p/snatch.jpg		3				384				0.4010
1080p/snatch.jpg		3				576				0.3659
1080p/snatch.jpg		3				768				0.3757
1080p/snatch.jpg		3				960				0.3760
1080p/snatch.jpg		5				48				1.2391
1080p/snatch.jpg		5				96				1.0364
1080p/snatch.jpg		5				192				0.7398
1080p/snatch.jpg		5				384				0.5999
1080p/snatch.jpg		5				576				0.5153
1080p/snatch.jpg		5				768				0.5426
1080p/snatch.jpg		5				960				0.5415
1080p/snatch.jpg		7				48				2.0387
