File 			 Kernel 			 Threads 			 Time(s)
720p/perro720.jpg		13				16				0.7904
720p/perro720.jpg		15				1				4.2295
720p/perro720.jpg		15				2				2.1133
720p/perro720.jpg		15				4				1.9297
720p/perro720.jpg		15				8				1.0086
720p/perro720.jpg		15				16				1.0305
720p/rickandmorty720.jpg		3				1				0.2205
720p/rickandmorty720.jpg		3				2				0.1129
720p/rickandmorty720.jpg		3				4				0.0891
720p/rickandmorty720.jpg		3				8				0.0550
720p/rickandmorty720.jpg		3				16				0.0647
720p/rickandmorty720.jpg		5				1				0.5091
720p/rickandmorty720.jpg		5				2				0.2537
720p/rickandmorty720.jpg		5				4				0.2104
720p/rickandmorty720.jpg		5				8				0.1316
720p/rickandmorty720.jpg		5				16				0.1302
720p/rickandmorty720.jpg		7				1				0.9366
720p/rickandmorty720.jpg		7				2				0.4658
720p/rickandmorty720.jpg		7				4				0.4356
720p/rickandmorty720.jpg		7				8				0.2277
720p/rickandmorty720.jpg		7				16				0.2576
720p/rickandmorty720.jpg		9				1				1.5559
720p/rickandmorty720.jpg		9				2				0.7801
720p/rickandmorty720.jpg		9				4				0.7202
720p/rickandmorty720.jpg		9				8				0.3766
720p/rickandmorty720.jpg		9				16				0.3916
720p/rickandmorty720.jpg		11				1				2.3010
720p/rickandmorty720.jpg		11				2				1.1617
720p/rickandmorty720.jpg		11				4				1.0569
720p/rickandmorty720.jpg		11				8				0.5817
720p/rickandmorty720.jpg		11				16				0.6022
720p/rickandmorty720.jpg		13				1				3.1620
720p/rickandmorty720.jpg		13				2				1.6028
720p/rickandmorty720.jpg		13				4				1.4618
720p/rickandmorty720.jpg		13				8				0.7604
720p/rickandmorty720.jpg		13				16				0.8015
720p/rickandmorty720.jpg		15				1				4.1783
720p/rickandmorty720.jpg		15				2				2.1160
720p/rickandmorty720.jpg		15				4				1.9175
720p/rickandmorty720.jpg		15				8				1.0072
720p/rickandmorty720.jpg		15				16				1.0495
720p/southpark720.jpg		3				1				0.2194
720p/southpark720.jpg		3				2				0.1114
720p/southpark720.jpg		3				4				0.0606
720p/southpark720.jpg		3				8				0.0563
720p/southpark720.jpg		3				16				0.0605
720p/southpark720.jpg		5				1				0.5109
720p/southpark720.jpg		5				2				0.3481
720p/southpark720.jpg		5				4				0.2224
720p/southpark720.jpg		5				8				0.1259
720p/southpark720.jpg		5				16				0.1390
720p/southpark720.jpg		7				1				0.9362
720p/southpark720.jpg		7				2				0.4805
720p/southpark720.jpg		7				4				0.2481
720p/southpark720.jpg		7				8				0.2292
720p/southpark720.jpg		7				16				0.2375
720p/southpark720.jpg		9				1				1.5609
