File 			 Kernel 			 Threads 			 Time(s)
4K/linkinpark.jpg		11				2				10.4471
4K/linkinpark.jpg		11				4				9.5305
4K/linkinpark.jpg		11				8				5.0165
4K/linkinpark.jpg		11				16				5.0071
4K/linkinpark.jpg		13				1				28.4346
4K/linkinpark.jpg		13				2				14.4568
4K/linkinpark.jpg		13				4				7.6672
4K/linkinpark.jpg		13				8				6.8492
4K/linkinpark.jpg		13				16				6.8841
4K/linkinpark.jpg		15				1				37.6933
4K/linkinpark.jpg		15				2				18.9261
4K/linkinpark.jpg		15				4				13.3145
4K/linkinpark.jpg		15				8				9.0471
4K/linkinpark.jpg		15				16				9.0691
4K/Lucy4K.jpg		3				1				2.5326
4K/Lucy4K.jpg		3				2				1.2754
4K/Lucy4K.jpg		3				4				1.0391
4K/Lucy4K.jpg		3				8				0.5782
4K/Lucy4K.jpg		3				16				0.5947
4K/Lucy4K.jpg		5				1				5.2635
4K/Lucy4K.jpg		5				2				2.6684
4K/Lucy4K.jpg		5				4				1.4350
4K/Lucy4K.jpg		5				8				1.2578
4K/Lucy4K.jpg		5				16				1.2654
4K/Lucy4K.jpg		7				1				9.3498
4K/Lucy4K.jpg		7				2				4.8330
4K/Lucy4K.jpg		7				4				4.2924
4K/Lucy4K.jpg		7				8				2.2717
4K/Lucy4K.jpg		7				16				2.2754
4K/Lucy4K.jpg		9				1				15.7102
4K/Lucy4K.jpg		9				2				7.9022
4K/Lucy4K.jpg		9				4				7.0783
4K/Lucy4K.jpg		9				8				3.7602
4K/Lucy4K.jpg		9				16				3.7351
4K/Lucy4K.jpg		11				1				22.9200
4K/Lucy4K.jpg		11				2				11.5877
4K/Lucy4K.jpg		11				4				8.5935
4K/Lucy4K.jpg		11				8				5.4668
4K/Lucy4K.jpg		11				16				5.4598
4K/Lucy4K.jpg		13				1				31.7166
4K/Lucy4K.jpg		13				2				17.4979
4K/Lucy4K.jpg		13				4				14.2937
4K/Lucy4K.jpg		13				8				7.5166
4K/Lucy4K.jpg		13				16				7.4794
4K/Lucy4K.jpg		15				1				41.5498
4K/Lucy4K.jpg		15				2				22.3666
4K/Lucy4K.jpg		15				4				12.4324
4K/Lucy4K.jpg		15				8				9.8884
4K/Lucy4K.jpg		15				16				9.8744
4K/SW4K.jpg		3				1				2.5100
4K/SW4K.jpg		3				2				1.2653
4K/SW4K.jpg		3				4				0.9966
4K/SW4K.jpg		3				8				0.5632
4K/SW4K.jpg		3				16				0.5657
4K/SW4K.jpg		5				1				5.2426
4K/SW4K.jpg		5				2				2.6722
4K/SW4K.jpg		5				4				1.9090
4K/SW4K.jpg		5				8				1.2207
4K/SW4K.jpg		5				16				1.2508
4K/SW4K.jpg		7				1				9.3392
4K/SW4K.jpg		7				2				5.0403
4K/SW4K.jpg		7				4				4.1765
4K/SW4K.jpg		7				8				2.2376
4K/SW4K.jpg		7				16				2.2437
4K/SW4K.jpg		9				1				15.6558
4K/SW4K.jpg		9				2				8.2371
4K/SW4K.jpg		9				4				7.0292
4K/SW4K.jpg		9				8				3.7060
4K/SW4K.jpg		9				16				3.7128
4K/SW4K.jpg		11				1				22.8915
4K/SW4K.jpg		11				2				11.5332
4K/SW4K.jpg		11				4				10.3284
4K/SW4K.jpg		11				8				5.4293
4K/SW4K.jpg		11				16				5.4215
4K/SW4K.jpg		13				1				31.4654
4K/SW4K.jpg		13				2				16.2168
4K/SW4K.jpg		13				4				14.2498
4K/SW4K.jpg		13				8				7.4755
4K/SW4K.jpg		13				16				7.4440
4K/SW4K.jpg		15				1				44.1892
4K/SW4K.jpg		15				2				22.0738
4K/SW4K.jpg		15				4				18.8318
4K/SW4K.jpg		15				8				9.8593
4K/SW4K.jpg		15				16				9.8455
4K/truedetective.jpg		3				1				1.9978
4K/truedetective.jpg		3				2				1.0434
4K/truedetective.jpg		3				4				0.9463
4K/truedetective.jpg		3				8				0.5149
4K/truedetective.jpg		3				16				0.5274
4K/truedetective.jpg		5				1				4.5716
4K/truedetective.jpg		5				2				2.3773
4K/truedetective.jpg		5				4				1.9177
4K/truedetective.jpg		5				8				1.1428
4K/truedetective.jpg		5				16				1.1460
4K/truedetective.jpg		7				1				8.3950
4K/truedetective.jpg		7				2				4.2859
4K/truedetective.jpg		7				4				3.9040
4K/truedetective.jpg		7				8				2.0758
4K/truedetective.jpg		7				16				2.1248
4K/truedetective.jpg		9				1				14.0359
4K/truedetective.jpg		9				2				7.0580
4K/truedetective.jpg		9				4				6.5052
4K/truedetective.jpg		9				8				3.4073
4K/truedetective.jpg		9				16				3.4343
4K/truedetective.jpg		11				1				20.7217
4K/truedetective.jpg		11				2				10.4390
4K/truedetective.jpg		11				4				6.3478
4K/truedetective.jpg		11				8				5.2455
4K/truedetective.jpg		11				16				4.9980
4K/truedetective.jpg		13				1				28.5521
4K/truedetective.jpg		13				2				15.4091
4K/truedetective.jpg		13				4				9.8929
4K/truedetective.jpg		13				8				7.2353
4K/truedetective.jpg		13				16				6.9220
4K/truedetective.jpg		15				1				37.7591
