File 			 Kernel 			 Threads 			 Time(s)
720p/Hobbit.jpg		13				8				0.7835
720p/Hobbit.jpg		13				16				0.8052
720p/Hobbit.jpg		15				1				4.1859
720p/Hobbit.jpg		15				2				2.1103
720p/Hobbit.jpg		15				4				1.1180
720p/Hobbit.jpg		15				8				1.0303
720p/Hobbit.jpg		15				16				1.0318
720p/LoTR.jpg		3				1				0.2115
720p/LoTR.jpg		3				2				0.1096
720p/LoTR.jpg		3				4				0.1025
720p/LoTR.jpg		3				8				0.0591
720p/LoTR.jpg		3				16				0.0561
720p/LoTR.jpg		5				1				0.4959
720p/LoTR.jpg		5				2				0.2511
720p/LoTR.jpg		5				4				0.2368
720p/LoTR.jpg		5				8				0.1274
720p/LoTR.jpg		5				16				0.1363
720p/LoTR.jpg		7				1				0.9233
720p/LoTR.jpg		7				2				0.4709
720p/LoTR.jpg		7				4				0.4395
720p/LoTR.jpg		7				8				0.2474
720p/LoTR.jpg		7				16				0.2401
720p/LoTR.jpg		9				1				1.5628
720p/LoTR.jpg		9				2				0.7831
720p/LoTR.jpg		9				4				0.4187
720p/LoTR.jpg		9				8				0.3825
720p/LoTR.jpg		9				16				0.3951
720p/LoTR.jpg		11				1				2.2982
720p/LoTR.jpg		11				2				1.1538
720p/LoTR.jpg		11				4				0.6108
720p/LoTR.jpg		11				8				0.5589
720p/LoTR.jpg		11				16				0.5828
720p/LoTR.jpg		13				1				3.1505
720p/LoTR.jpg		13				2				1.5851
720p/LoTR.jpg		13				4				0.8356
720p/LoTR.jpg		13				8				0.7743
720p/LoTR.jpg		13				16				0.7979
720p/LoTR.jpg		15				1				4.1740
720p/LoTR.jpg		15				2				2.1071
720p/LoTR.jpg		15				4				1.1059
720p/LoTR.jpg		15				8				1.0196
720p/LoTR.jpg		15				16				1.0442
720p/matrix720.jpg		3				1				0.2126
720p/matrix720.jpg		3				2				0.1096
720p/matrix720.jpg		3				4				0.0610
720p/matrix720.jpg		3				8				0.0600
720p/matrix720.jpg		3				16				0.0600
720p/matrix720.jpg		5				1				0.4971
720p/matrix720.jpg		5				2				0.2582
720p/matrix720.jpg		5				4				0.2379
720p/matrix720.jpg		5				8				0.1347
720p/matrix720.jpg		5				16				0.1296
720p/matrix720.jpg		7				1				0.9299
720p/matrix720.jpg		7				2				0.4651
720p/matrix720.jpg		7				4				0.2478
720p/matrix720.jpg		7				8				0.2347
720p/matrix720.jpg		7				16				0.2402
720p/matrix720.jpg		9				1				1.6159
720p/matrix720.jpg		9				2				0.7859
720p/matrix720.jpg		9				4				0.7301
720p/matrix720.jpg		9				8				0.4071
720p/matrix720.jpg		9				16				0.3933
720p/matrix720.jpg		11				1				2.2978
720p/matrix720.jpg		11				2				1.1601
720p/matrix720.jpg		11				4				0.6120
720p/matrix720.jpg		11				8				0.5629
720p/matrix720.jpg		11				16				0.5715
720p/matrix720.jpg		13				1				3.1610
720p/matrix720.jpg		13				2				1.5895
720p/matrix720.jpg		13				4				0.8395
720p/matrix720.jpg		13				8				0.7763
720p/matrix720.jpg		13				16				0.8055
720p/matrix720.jpg		15				1				4.1728
720p/matrix720.jpg		15				2				2.0930
720p/matrix720.jpg		15				4				1.1368
720p/matrix720.jpg		15				8				1.0201
720p/matrix720.jpg		15				16				1.0582
720p/men-in-black1.jpg		3				1				0.2122
720p/men-in-black1.jpg		3				2				0.1088
720p/men-in-black1.jpg		3				4				0.0898
720p/men-in-black1.jpg		3				8				0.0546
720p/men-in-black1.jpg		3				16				0.0622
720p/men-in-black1.jpg		5				1				0.4973
720p/men-in-black1.jpg		5				2				0.2495
720p/men-in-black1.jpg		5				4				0.1343
720p/men-in-black1.jpg		5				8				0.1280
720p/men-in-black1.jpg		5				16				0.1288
720p/men-in-black1.jpg		7				1				0.9208
720p/men-in-black1.jpg		7				2				0.4630
720p/men-in-black1.jpg		7				4				0.4253
720p/men-in-black1.jpg		7				8				0.2330
720p/men-in-black1.jpg		7				16				0.2424
720p/men-in-black1.jpg		9				1				1.5585
720p/men-in-black1.jpg		9				2				0.7830
720p/men-in-black1.jpg		9				4				0.7273
720p/men-in-black1.jpg		9				8				0.3880
720p/men-in-black1.jpg		9				16				0.3908
720p/men-in-black1.jpg		11				1				2.3005
720p/men-in-black1.jpg		11				2				1.1601
720p/men-in-black1.jpg		11				4				0.6099
720p/men-in-black1.jpg		11				8				0.5594
720p/men-in-black1.jpg		11				16				0.5810
720p/men-in-black1.jpg		13				1				3.2059
720p/men-in-black1.jpg		13				2				1.5863
720p/men-in-black1.jpg		13				4				0.8356
720p/men-in-black1.jpg		13				8				0.7704
720p/men-in-black1.jpg		13				16				0.8173
720p/men-in-black1.jpg		15				1				4.1756
720p/men-in-black1.jpg		15				2				2.1125
720p/men-in-black1.jpg		15				4				1.9536
720p/men-in-black1.jpg		15				8				1.0188
720p/men-in-black1.jpg		15				16				1.0598
720p/men-in-black3.jpg		3				1				0.2114
720p/men-in-black3.jpg		3				2				0.1096
720p/men-in-black3.jpg		3				4				0.0607
720p/men-in-black3.jpg		3				8				0.0554
720p/men-in-black3.jpg		3				16				0.0673
720p/men-in-black3.jpg		5				1				0.4962
720p/men-in-black3.jpg		5				2				0.2518
720p/men-in-black3.jpg		5				4				0.1351
720p/men-in-black3.jpg		5				8				0.1293
720p/men-in-black3.jpg		5				16				0.1376
720p/men-in-black3.jpg		7				1				0.9220
720p/men-in-black3.jpg		7				2				0.4737
720p/men-in-black3.jpg		7				4				0.2504
720p/men-in-black3.jpg		7				8				0.2689
720p/men-in-black3.jpg		7				16				0.2460
720p/men-in-black3.jpg		9				1				1.5657
720p/men-in-black3.jpg		9				2				0.7866
720p/men-in-black3.jpg		9				4				0.4184
720p/men-in-black3.jpg		9				8				0.3807
720p/men-in-black3.jpg		9				16				0.3879
720p/men-in-black3.jpg		11				1				2.3612
720p/men-in-black3.jpg		11				2				1.1548
720p/men-in-black3.jpg		11				4				0.6105
